EmployeeID,PerformanceScore,CurrentEmployeeRating,SurveyDate,EngagementScore,SatisfactionScore,WorkLifeBalanceScore,Training_Date,Training_ProgramName,Training_Type,Training_Outcome,Training_Location,Training_Trainer,Training_DurationDays,Training_Cost
3631,Fully Meets,3,2023-02-10,4,1,5,2023-04-10,Customer Service,Internal,Completed,Smithchester,Dr. Joseph Graham,1,691.12
3632,Fully Meets,3,2023-02-27,3,4,5,2023-06-23,Technical Skills,Internal,Completed,West Stacystad,Erica Johnson,2,174.85
3633,Fully Meets,5,2022-11-04,4,4,4,2022-12-01,Communication Skills,Internal,Incomplete,New Kevinland,Michelle Lewis,3,699.39
3634,Fully Meets,5,2023-06-25,2,5,2,2022-09-15,Technical Skills,External,Incomplete,Mariabury,Danielle Griffin,3,254.68
3635,Fully Meets,4,2022-10-07,1,5,4,2023-06-13,Technical Skills,External,Failed,Greenview,Oscar Gonzalez,2,534.55
3636,Fully Meets,3,2022-12-08,3,5,3,2022-08-26,Communication Skills,External,Passed,South Ronnieview,James Lopez,3,795.72
3637,Fully Meets,3,2023-05-07,2,1,3,2023-03-21,Project Management,External,Completed,Cynthiafort,Timothy Taylor,4,977.23
3638,Fully Meets,3,2023-05-15,4,5,1,2023-01-01,Customer Service,Internal,Completed,Angelatown,Jacob White,3,370.79
3639,Fully Meets,3,2023-03-17,3,2,3,2023-03-30,Communication Skills,External,Completed,Mcleanchester,Mike Becker,3,160.86
3640,Fully Meets,3,2023-07-25,2,1,2,2023-01-31,Communication Skills,External,Passed,Port Curtisfurt,Kerry Harrison,1,699.48
3641,Fully Meets,3,2022-11-07,2,5,4,2023-07-28,Leadership Development,Internal,Passed,Toddburgh,Amber Nelson,3,831.52
3642,Fully Meets,3,2022-10-08,4,1,2,2022-11-20,Communication Skills,Internal,Completed,Michelleshire,Angela Garcia,1,234.74
3643,Fully Meets,3,2023-06-18,1,5,3,2023-03-27,Leadership Development,Internal,Completed,Calvinfurt,Ian Bennett,4,712.43
3644,Fully Meets,3,2022-11-11,4,4,4,2023-02-06,Technical Skills,Internal,Incomplete,Port Aimee,Damon Ross,1,504.66
3645,Fully Meets,3,2023-06-08,1,3,3,2023-05-06,Leadership Development,External,Incomplete,Lake Michael,William Lambert,5,398.36
3646,Fully Meets,3,2023-07-30,5,4,4,2023-07-22,Communication Skills,External,Failed,Newmanburgh,Jeanne Turner,4,533.61
3647,Fully Meets,3,2022-12-28,2,4,4,2022-08-10,Technical Skills,Internal,Completed,Duarteside,Crystal Brown,4,199.55
3648,Exceeds,4,2022-09-28,3,3,5,2023-02-26,Leadership Development,Internal,Completed,East Nathanfort,Elizabeth Barr,2,325.78
3649,Exceeds,4,2022-09-08,1,2,2,2022-12-18,Leadership Development,External,Completed,Jackfurt,Madeline Wallace,4,336.33
3650,Fully Meets,3,2023-06-30,3,2,4,2023-01-09,Communication Skills,External,Passed,Mirandaburgh,Michaela Wells,4,242.71
3651,Fully Meets,3,2022-10-25,1,4,1,2023-05-14,Leadership Development,Internal,Failed,Port Martinfurt,Michelle Johnson,4,651.28
3652,Fully Meets,3,2022-09-01,1,5,2,2023-01-31,Communication Skills,External,Incomplete,Adamsberg,Mrs. Lydia Riley,3,962.45
3653,Exceeds,3,2023-05-31,4,4,3,2023-01-20,Customer Service,External,Failed,Lake Carlmouth,Kim Moss,1,791.72
3654,Exceeds,4,2023-01-02,2,4,1,2023-04-11,Project Management,Internal,Incomplete,Peterbury,Lisa Solis,4,553.86
3655,Fully Meets,3,2023-04-05,1,5,1,2023-01-04,Technical Skills,External,Passed,West Dustin,Lawrence Edwards,1,735.72
3656,Exceeds,5,2022-11-14,5,3,2,2023-06-14,Project Management,Internal,Failed,Lake Henryton,Louis Fox,4,867.03
3657,Fully Meets,4,2023-03-26,4,2,4,2023-05-26,Project Management,External,Incomplete,West Lori,Timothy Taylor,1,710.14
3658,Fully Meets,3,2023-08-02,5,4,2,2022-08-18,Leadership Development,External,Incomplete,South Sean,Jeffrey Moreno,2,799.88
3659,Exceeds,1,2022-08-26,3,1,5,2023-01-27,Leadership Development,External,Passed,North Ashleytown,Jeffrey Olson,5,242.87
3660,Exceeds,3,2022-08-30,3,2,4,2023-05-19,Leadership Development,Internal,Passed,Port John,Logan Nelson,4,849.77
3661,Fully Meets,3,2023-07-06,3,2,5,2023-05-06,Customer Service,External,Passed,Tyroneburgh,Timothy Wheeler,2,471.5
3662,Exceeds,2,2023-07-14,3,5,3,2023-05-20,Customer Service,Internal,Passed,East Michael,Jonathan Bowen,1,535.93
3663,Exceeds,3,2023-04-26,2,3,4,2023-03-22,Technical Skills,Internal,Passed,Judyburgh,Christopher Long,3,816.64
3664,Fully Meets,3,2023-05-30,5,3,2,2023-03-14,Communication Skills,Internal,Incomplete,Schaeferhaven,Regina Richardson PhD,1,210.44
3665,Fully Meets,3,2023-03-02,5,2,1,2023-01-09,Project Management,Internal,Passed,Shaneland,Betty Kelley,3,752.33
3666,Fully Meets,3,2023-04-26,5,2,1,2023-08-02,Project Management,Internal,Completed,New Betty,Toni Bridges,3,343.52
3667,Fully Meets,3,2022-11-18,1,1,2,2023-02-03,Leadership Development,Internal,Completed,North Williamborough,Emily Robinson,3,860.31
3668,Needs Improvement,3,2023-06-29,1,5,1,2022-11-28,Customer Service,External,Completed,East John,James Lee,4,265.55
3669,Fully Meets,3,2023-04-11,4,2,4,2023-08-03,Project Management,Internal,Completed,Stacyhaven,Linda Moore,1,183.85
3670,Needs Improvement,3,2022-08-16,2,2,3,2022-09-25,Project Management,External,Completed,East Rhonda,Emily Davis,5,942.09
3671,Needs Improvement,3,2023-01-10,3,4,5,2023-01-20,Communication Skills,External,Passed,East Andrew,Cindy Fletcher,4,381.94
3672,Fully Meets,3,2022-11-30,3,2,4,2022-08-29,Project Management,External,Failed,Port Stephen,George Orozco,1,358.73
3673,Fully Meets,3,2023-06-08,3,3,1,2023-03-21,Customer Service,External,Passed,Davisfort,Daniel Wood,3,578.02
3674,Fully Meets,3,2023-04-02,4,4,3,2022-11-08,Project Management,Internal,Completed,South Robin,Alyssa Swanson,2,223.29
3675,Fully Meets,3,2023-05-05,5,3,2,2022-09-07,Customer Service,Internal,Passed,East Biancabury,Catherine Hardin,5,992.37
3676,Fully Meets,3,2022-09-07,3,4,1,2023-02-10,Customer Service,Internal,Failed,Taylorbury,April Parrish,5,113.48
3677,Fully Meets,3,2023-07-25,3,5,5,2022-10-05,Leadership Development,External,Incomplete,New Jenna,Brandon Cunningham,4,882.2
3678,Fully Meets,3,2022-11-20,3,4,4,2022-09-06,Customer Service,Internal,Incomplete,Jillside,David Underwood,2,288.16
3679,Fully Meets,3,2022-10-26,4,2,5,2023-01-16,Leadership Development,External,Completed,North Davidhaven,Christopher Santos,1,815.52
3680,Fully Meets,3,2023-04-23,3,2,3,2023-05-15,Leadership Development,Internal,Completed,Markberg,Matthew Peterson,4,461.06
3681,Fully Meets,3,2022-08-13,5,2,5,2023-03-22,Customer Service,External,Incomplete,Timview,Mrs. Maria Cantrell MD,2,580.16
3682,Fully Meets,4,2023-07-30,3,3,3,2022-10-17,Communication Skills,External,Incomplete,Lake Dawn,Michael Robinson,3,336.69
3683,Fully Meets,3,2022-10-25,2,1,5,2022-12-28,Project Management,Internal,Completed,Wongchester,Debra Williams,1,990.69
3684,Fully Meets,3,2023-04-16,5,5,3,2022-10-29,Communication Skills,Internal,Completed,Lake Janet,Timothy Coleman,2,939.39
3685,Fully Meets,3,2023-01-03,4,3,4,2023-01-06,Leadership Development,External,Passed,Mcclureshire,Tiffany Thornton,1,941.12
3686,Exceeds,1,2023-01-03,3,3,1,2023-07-05,Project Management,Internal,Incomplete,Lake Katelyn,Elizabeth Allen,3,878.11
3687,Exceeds,1,2022-09-02,2,4,5,2022-12-26,Customer Service,External,Incomplete,Mitchellfurt,Austin Maynard,3,614.53
3688,Exceeds,3,2022-12-02,4,4,4,2022-11-26,Customer Service,Internal,Failed,Edwinfurt,Stephanie Saunders,4,269.88
3689,Exceeds,3,2022-08-17,4,4,3,2023-02-25,Communication Skills,External,Passed,West Teresashire,Henry Hines,1,734.94
3690,Needs Improvement,3,2023-05-31,4,3,5,2023-04-03,Technical Skills,Internal,Completed,Davidside,Elizabeth Davis,5,589.5
3691,Needs Improvement,1,2022-12-07,1,1,5,2023-03-06,Leadership Development,Internal,Completed,Pierceport,Eric Snyder,3,311.28
3692,Needs Improvement,3,2023-02-17,4,5,3,2023-03-29,Technical Skills,Internal,Passed,Nolanport,Robert Barnett,5,671.88
3693,Exceeds,2,2023-04-09,3,1,1,2023-01-24,Project Management,External,Completed,Martineztown,Corey Morales,1,861.5
3694,PIP,4,2023-03-20,3,3,5,2023-05-19,Leadership Development,External,Completed,Elizabethview,Louis Todd,2,649.18
3695,PIP,4,2022-08-28,1,1,4,2023-01-08,Project Management,External,Failed,Zacharytown,John Ward,4,492.2
3696,PIP,3,2022-12-01,2,1,2,2023-01-13,Technical Skills,Internal,Passed,South Hannahmouth,James Gonzalez,2,299.59
3697,PIP,4,2023-07-20,3,4,1,2023-04-24,Technical Skills,Internal,Failed,East Vincent,Jennifer Lopez,2,982.33
3698,PIP,3,2023-01-19,2,5,4,2022-12-24,Leadership Development,External,Passed,Jessicamouth,Chad Watts,2,830.36
3699,PIP,2,2023-06-21,2,4,3,2022-08-19,Customer Service,External,Passed,Jessicaberg,Alejandro Bates,1,973.34
3700,PIP,1,2023-01-18,4,1,1,2023-02-25,Project Management,Internal,Failed,East Elizabeth,Andrew Haynes,4,667.34
3701,PIP,2,2023-06-10,4,1,4,2022-08-21,Communication Skills,Internal,Failed,West Justinmouth,Kathleen Cole,4,480.17
3702,Exceeds,3,2023-02-24,2,4,1,2023-02-15,Leadership Development,External,Failed,East Erik,Jacob Fox,3,346.28
3703,Exceeds,4,2023-06-02,5,5,5,2022-12-27,Communication Skills,External,Completed,West Aprilfort,Andrea Jones,3,121.45
3704,Exceeds,5,2023-07-07,2,4,5,2022-10-07,Technical Skills,External,Incomplete,Huynhfort,Michael Ramirez,2,669.3
3705,Exceeds,3,2023-05-25,3,1,4,2023-04-17,Technical Skills,Internal,Completed,West Wendy,Christina Bautista,5,983.59
3706,Exceeds,3,2023-07-17,2,1,4,2023-06-07,Customer Service,Internal,Completed,East Virginiaton,Emily Baker,1,304.9
3707,Exceeds,3,2023-03-24,3,2,4,2022-12-24,Leadership Development,External,Passed,North Benjaminhaven,Michelle Lopez,3,778.72
3708,Exceeds,4,2022-08-21,5,5,2,2023-01-03,Customer Service,External,Passed,Youngbury,Jared Mcclain,4,136.15
3709,Exceeds,5,2023-05-08,3,5,3,2023-04-07,Leadership Development,Internal,Incomplete,Lake Lisastad,Susan Fitzgerald,4,339.84
3710,Exceeds,1,2023-02-28,5,5,3,2023-06-02,Leadership Development,External,Completed,Martinezborough,John Anderson,1,791.78
3711,Needs Improvement,1,2022-12-14,4,3,3,2022-10-19,Leadership Development,External,Incomplete,Lake Robert,Shawn Newman,5,853.26
3712,Needs Improvement,5,2023-01-25,2,3,1,2022-10-31,Project Management,Internal,Incomplete,New Christopherchester,Michele Harding,4,214.12
3713,Fully Meets,3,2022-10-30,3,4,1,2023-05-17,Customer Service,External,Incomplete,Lake Danielview,Terry Short,5,235.82
3714,Fully Meets,4,2023-07-21,3,5,2,2023-05-18,Leadership Development,Internal,Passed,Lauraside,Jonathan Williams,5,448.57
3715,Fully Meets,4,2023-05-20,1,1,4,2023-01-11,Leadership Development,External,Incomplete,Thomasstad,David Garza,3,572.56
3716,Fully Meets,1,2022-11-19,5,3,3,2023-03-07,Project Management,Internal,Incomplete,East Michellemouth,Christopher Carroll,4,959.78
3717,Fully Meets,2,2023-01-01,4,1,3,2022-08-22,Communication Skills,External,Passed,South Cassandra,Jessica Cortez,3,363.02
3718,Fully Meets,4,2022-10-05,1,1,3,2023-05-02,Communication Skills,Internal,Completed,Washingtonshire,Tracy Valenzuela,2,325.7
3719,Fully Meets,3,2022-11-27,1,2,1,2022-10-08,Project Management,Internal,Incomplete,West Rachaelborough,Brittany Clark,3,727.75
3720,Fully Meets,3,2023-05-15,2,1,5,2022-09-23,Project Management,Internal,Passed,Danielland,Danny Baker,2,845.21
3721,Fully Meets,2,2023-02-07,5,4,5,2022-12-22,Technical Skills,External,Incomplete,Maryborough,Dr. Dana Wells,4,327.82
3722,Fully Meets,2,2023-06-01,1,5,5,2023-01-15,Communication Skills,Internal,Passed,Johnsonshire,Eric Contreras,1,512.55
3723,Fully Meets,3,2023-06-18,2,1,4,2022-09-06,Communication Skills,Internal,Completed,Hesterville,Isabel Little,1,457.17
3724,Fully Meets,4,2023-02-04,1,2,5,2023-06-28,Communication Skills,Internal,Incomplete,Port Christianmouth,Tiffany Perez,4,573.33
3725,Fully Meets,1,2023-05-17,4,3,3,2023-05-23,Customer Service,External,Failed,Garcialand,Carrie Stanton,3,135.18
3726,Fully Meets,4,2022-10-01,1,4,1,2023-01-13,Communication Skills,External,Failed,Paulstad,Paul Johnson,3,911.12
3727,Fully Meets,3,2022-10-11,1,2,5,2023-05-02,Project Management,Internal,Incomplete,Jacobsshire,Andrew Hansen,5,693.8
3728,Fully Meets,5,2023-04-18,5,1,2,2023-07-10,Customer Service,Internal,Completed,New Codyview,Erin Keller DVM,5,419.79
3729,Fully Meets,3,2023-03-19,4,5,3,2022-12-12,Customer Service,External,Failed,Lake Riley,Jacob Roach,1,693.56
3730,Fully Meets,4,2023-02-20,4,5,5,2022-08-29,Leadership Development,External,Incomplete,Matthewburgh,Douglas Robinson,1,161.47
3731,Fully Meets,3,2023-04-11,2,4,1,2023-05-02,Project Management,External,Passed,Brookeport,Carolyn Sellers,5,773.63
3732,Fully Meets,5,2022-12-12,3,4,4,2022-12-09,Technical Skills,Internal,Incomplete,Kylieland,Jason Lane,5,695.42
3733,Fully Meets,3,2023-08-05,1,3,5,2023-06-04,Communication Skills,Internal,Incomplete,Phillipsside,Jared Martin,1,246.16
3734,Fully Meets,3,2023-07-31,4,5,2,2023-03-05,Communication Skills,Internal,Failed,Joseport,Lynn Fleming,2,702.69
3735,Fully Meets,1,2023-02-03,4,4,4,2022-10-25,Technical Skills,External,Failed,Port Leonard,Christopher Jackson,1,473.1
3736,Fully Meets,2,2022-09-14,3,1,3,2022-10-25,Project Management,Internal,Incomplete,Lake Cathyshire,Brandy Drake,2,119.82
3737,Fully Meets,5,2022-09-09,2,5,1,2022-11-17,Customer Service,External,Failed,Hickmanbury,James Green DVM,1,157.8
3738,Fully Meets,3,2022-09-19,3,3,5,2022-09-01,Technical Skills,Internal,Completed,Mathewburgh,Steven Sharp,3,791.98
3739,Fully Meets,3,2023-05-23,1,3,4,2022-08-19,Customer Service,External,Incomplete,North Stephen,Sierra Oneill,5,752.97
3740,Fully Meets,4,2023-06-23,2,2,4,2022-09-11,Leadership Development,External,Completed,Kyleland,Johnny Walls,5,916.21
3741,Fully Meets,1,2022-09-01,2,5,4,2022-10-05,Project Management,External,Completed,New Daniel,Renee Williams,2,751.04
3742,Fully Meets,2,2023-01-07,2,1,1,2023-04-22,Communication Skills,Internal,Passed,West Randyland,Troy Willis,3,620.63
3743,Fully Meets,2,2022-08-11,2,1,3,2022-11-17,Leadership Development,Internal,Passed,Smithview,James Riley,3,439.3
3744,Fully Meets,5,2022-09-05,4,3,2,2023-05-23,Communication Skills,Internal,Completed,Beverlyshire,Hannah Trevino,1,716.39
3745,Fully Meets,4,2023-01-13,5,4,4,2022-10-11,Technical Skills,External,Failed,Lake Williammouth,Kenneth Mcneil,5,300.33
3746,Fully Meets,3,2022-11-06,2,1,5,2023-02-22,Project Management,Internal,Passed,New Curtis,Kara Kemp,3,337.15
3747,Fully Meets,2,2023-04-26,2,5,5,2022-10-18,Leadership Development,External,Failed,Lake Andrewport,Bruce Sanford,5,725.6
3748,Fully Meets,1,2022-11-18,4,1,3,2022-12-23,Customer Service,Internal,Failed,West Frank,Jason Chan,5,588.88
3749,Fully Meets,4,2023-04-01,1,3,3,2022-09-28,Technical Skills,External,Passed,Ryanburgh,Rebekah Campbell,4,742.98
3750,Fully Meets,1,2022-12-07,4,1,5,2022-09-27,Project Management,External,Passed,Andrewport,Paul Williams,5,283.05
3751,Fully Meets,3,2023-04-05,1,1,4,2022-11-10,Customer Service,Internal,Incomplete,Teresabury,Brittney Miller,4,511.13
3752,Fully Meets,2,2023-08-04,3,1,5,2023-05-31,Communication Skills,Internal,Completed,West Haleyfort,Joseph Chambers,1,158.86
3753,Fully Meets,4,2023-02-23,1,3,2,2022-09-19,Project Management,External,Failed,South Michaelland,Jennifer Hunter,1,741.95
3754,Fully Meets,1,2023-04-23,3,3,5,2023-03-08,Technical Skills,External,Incomplete,West Carolynbury,Jeffrey Gonzales,4,132.52
3755,Fully Meets,4,2023-07-11,5,4,2,2023-06-27,Customer Service,Internal,Completed,Lake Lindaland,Tricia Flowers,1,736.19
3756,Fully Meets,3,2022-11-23,1,5,3,2023-03-27,Technical Skills,External,Failed,South Hollyton,Jimmy Roach,4,521.51
3757,Fully Meets,2,2023-07-24,4,4,5,2022-10-21,Technical Skills,Internal,Incomplete,Port Scott,Valerie Villegas,2,132.09
3758,Fully Meets,3,2022-10-04,2,1,1,2023-01-16,Leadership Development,Internal,Failed,Jenniferfurt,Matthew Rios,4,917.17
3759,Fully Meets,1,2022-11-28,3,4,1,2022-08-11,Project Management,Internal,Completed,Garyshire,Justin Carter,2,790.71
3760,Fully Meets,3,2022-10-28,4,3,1,2022-11-28,Technical Skills,External,Passed,New Teresaland,Billy Baker,1,680.48
3761,Fully Meets,1,2023-05-30,2,4,1,2022-08-18,Customer Service,External,Failed,Rodriguezview,Kenneth Gonzalez,1,947.57
3762,Fully Meets,2,2022-08-06,2,1,1,2023-06-15,Project Management,Internal,Failed,Ryanhaven,Claudia Clark,2,594.61
3763,Fully Meets,3,2023-07-09,3,2,5,2022-11-13,Technical Skills,External,Incomplete,New Kathleen,Jeffery Kim,1,775.59
3764,Fully Meets,3,2023-07-11,2,1,5,2022-08-30,Communication Skills,External,Incomplete,Thomastown,Daniel Garrett,2,239.16
3765,Fully Meets,3,2023-01-02,1,1,2,2022-11-25,Customer Service,Internal,Completed,Dominiqueton,Nancy Harrison,5,275.94
3766,Fully Meets,3,2023-05-12,4,4,5,2023-03-27,Technical Skills,Internal,Incomplete,South Adamburgh,Chad Payne,4,466.32
3767,Fully Meets,2,2023-07-09,2,5,3,2022-10-12,Leadership Development,Internal,Completed,Allisonfort,Cheryl Schultz,4,840.46
3768,Fully Meets,4,2023-01-27,2,4,1,2023-01-04,Leadership Development,Internal,Completed,Buckmouth,Anna Everett,3,145.76
3769,Fully Meets,3,2022-09-25,3,5,3,2022-10-12,Project Management,Internal,Incomplete,New Vincenthaven,Michael Nelson,2,647.7
3770,Fully Meets,3,2023-05-06,1,3,3,2023-07-05,Project Management,Internal,Incomplete,New Ryan,Lisa Tran,2,536.2
3771,Fully Meets,3,2022-09-25,2,2,4,2023-03-26,Communication Skills,Internal,Incomplete,Gallowaychester,Jorge Rice,5,769.97
3772,Fully Meets,3,2022-09-10,2,5,1,2023-01-01,Communication Skills,External,Completed,New Jason,Kristin Freeman,1,894.66
3773,Fully Meets,3,2022-10-16,1,5,2,2022-11-15,Project Management,External,Failed,Ramirezstad,Evelyn Hayes,2,374.02
3774,Fully Meets,3,2023-04-11,5,3,1,2023-02-04,Leadership Development,Internal,Passed,Matthewborough,Jason Wells,5,569.42
3775,Fully Meets,3,2023-04-15,2,1,3,2022-11-14,Customer Service,Internal,Completed,East Cristianmouth,Kimberly Howard DVM,1,172.82
3776,Fully Meets,3,2022-12-13,4,1,5,2023-02-05,Project Management,Internal,Completed,Amberborough,Teresa Reilly,4,585.84
3777,Fully Meets,3,2022-10-28,4,3,2,2022-10-13,Project Management,External,Completed,Monicaberg,Brittany Wilson,1,759.38
3778,Fully Meets,3,2023-02-06,1,5,3,2022-09-13,Customer Service,Internal,Completed,Lake Arielberg,Emily Johnson,5,341.74
3779,Fully Meets,3,2023-06-18,4,1,1,2023-05-29,Project Management,External,Incomplete,Michaelstad,Kristi Jackson,3,733.04
3780,Fully Meets,3,2023-05-21,2,3,2,2023-08-02,Customer Service,Internal,Failed,Vincentbury,James Allen,2,658.27
3781,Fully Meets,3,2022-08-09,5,3,1,2023-07-11,Customer Service,External,Incomplete,New Mia,David Nash,1,124.77
3782,Fully Meets,3,2023-07-19,1,5,1,2022-12-11,Technical Skills,Internal,Passed,New Jordan,Dustin Anderson,5,506.4
3783,Fully Meets,3,2023-03-07,3,4,3,2023-01-25,Technical Skills,External,Completed,Anthonyside,Amanda Miller,5,851.24
3784,Fully Meets,3,2023-03-04,3,3,2,2022-10-12,Communication Skills,Internal,Completed,Myerston,Kylie Tran,2,671.12
3785,Fully Meets,3,2023-05-05,3,2,2,2022-10-01,Project Management,External,Passed,Lake Danielmouth,Nathan Juarez,1,257.8
3786,Fully Meets,3,2022-12-29,3,4,2,2023-04-17,Leadership Development,External,Failed,Jeanetteton,Wyatt Gray,4,280.06
3787,Fully Meets,3,2023-03-06,1,2,1,2023-04-26,Project Management,External,Passed,New Donald,Christine Escobar,4,140.03
3788,Fully Meets,3,2023-05-05,3,4,2,2023-03-21,Customer Service,External,Completed,Russellstad,Jessica Jones,2,796.95
3789,Fully Meets,3,2022-09-25,3,1,4,2022-10-26,Technical Skills,External,Incomplete,Jessicastad,Alejandro Carter,1,997.38
3790,Fully Meets,3,2023-07-31,3,2,1,2023-03-18,Communication Skills,External,Completed,East Erichaven,Douglas Phillips,2,676.95
3791,Fully Meets,3,2022-09-07,4,1,1,2023-02-12,Leadership Development,External,Failed,Stephanieside,Laura Mathis,2,348.89
3792,Fully Meets,3,2022-09-25,2,2,2,2022-09-09,Project Management,External,Passed,Brownland,Angela Castillo,1,385.62
3793,Fully Meets,3,2023-05-15,2,3,3,2022-11-24,Project Management,Internal,Completed,Lake Andrewshire,Margaret Best,2,552.67
3794,Fully Meets,5,2022-12-05,1,1,3,2023-04-17,Communication Skills,External,Failed,Nicholsonport,David Black,2,645.11
3795,Exceeds,3,2022-09-29,4,3,2,2023-01-25,Project Management,External,Passed,Jenniferfurt,Jeffrey Edwards,1,954.02
3796,Exceeds,3,2023-06-28,1,5,2,2023-07-03,Technical Skills,External,Incomplete,Jenningsville,Richard Brock,5,255.74
3797,Fully Meets,3,2022-09-03,3,4,2,2023-03-09,Technical Skills,External,Completed,Mayburgh,Margaret Cox,2,279.38
3798,Fully Meets,3,2022-11-08,1,1,1,2022-08-22,Project Management,External,Passed,New Richard,Joshua Kennedy,5,303.44
